Product Name,Segment,Country,City,State,Category,Sub-Category,Sales,Discount,Profit
Bush Mission Pointe Library,Home Office,United States,Holyoke,Massachusetts,Furniture,Bookcases,0.115694,-0.756643,0.135476
GBC Twin Loop Wire Binding Elements,Corporate,United States,Albuquerque,New Mexico,Office Supplies,Binders,-0.240665,0.212153,0.005529
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Corporate,United States,Coachella,California,Office Supplies,Storage,-0.266839,-0.756643,-0.108769
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Corporate,United States,Coachella,California,Technology,Accessories,-0.208384,-0.756643,0.065481
"Adams Telephone Message Books, 5 1/4 x 11",Home Office,United States,Elmhurst,Illinois,Office Supplies,Paper,-0.35332,0.212153,-0.108412
Maxell 4.7GB DVD-R,Consumer,United States,Fairfield,Ohio,Technology,Accessories,-0.113813,0.212153,0.05576
Staples,Consumer,United States,Fairfield,Ohio,Office Supplies,Fasteners,-0.305747,0.212153,-0.067793
Self-Adhesive Address Labels for Typewriters by Universal,Home Office,United States,San Francisco,California,Office Supplies,Labels,-0.274991,-0.756643,-0.005
3M Hangers With Command Adhesive,Corporate,United States,Seattle,Washington,Furniture,Furnishings,-0.356953,-0.756643,-0.109383
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Consumer,United States,New York City,New York,Furniture,Chairs,0.219713,-0.272245,0.156029
Spigen Samsung Galaxy S5 Case Wallet,Consumer,United States,Houston,Texas,Technology,Phones,-0.281589,0.212153,-0.104928
Brown Kraft Recycled Envelopes,Corporate,United States,Springfield,Virginia,Office Supplies,Envelopes,-0.314335,-0.756643,-0.049848
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Consumer,United States,Louisville,Colorado,Office Supplies,Paper,-0.31137,0.212153,-0.068833
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Consumer,United States,Tampa,Florida,Furniture,Furnishings,-0.356144,0.212153,-0.113056
Bevis 36 x 72 Conference Tables,Consumer,United States,Passaic,New Jersey,Furniture,Tables,-0.08917,0.696552,-0.207367
SanDisk Cruzer 32 GB USB Flash Drive,Consumer,United States,Passaic,New Jersey,Technology,Accessories,-0.216231,-0.756643,0.007578
Ampad #10 Peel & Seel Holiday Envelopes,Consumer,United States,Passaic,New Jersey,Office Supplies,Envelopes,-0.325696,-0.756643,-0.067256
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Consumer,United States,Los Angeles,California,Office Supplies,Envelopes,-0.340779,-0.756643,-0.087263
Hon Olson Stacker Stools,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Chairs,0.421969,0.696552,-0.182447
Fellowes Officeware Wire Shelving,Consumer,United States,North Charleston,South Carolina,Office Supplies,Storage,0.063593,-0.756643,-0.099327
Cardinal Holdit Data Disk Pockets,Home Office,United States,San Jose,California,Office Supplies,Binders,-0.322101,0.212153,-0.08038
Avery 496,Consumer,United States,New York City,New York,Office Supplies,Labels,-0.338741,-0.756643,-0.083915
Cisco SPA525G2 IP Phone - Wireless,Consumer,United States,New York City,New York,Technology,Phones,-0.176758,-0.756643,0.010523
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Consumer,United States,New York City,New York,Office Supplies,Binders,-0.354154,0.212153,-0.109161
SanDisk Cruzer 32 GB USB Flash Drive,Consumer,United States,New York City,New York,Technology,Accessories,-0.277269,-0.756643,-0.044387
Kingston Digital DataTraveler 16GB USB 2.0,Consumer,United States,New York City,New York,Technology,Accessories,-0.253938,-0.756643,-0.06426
"Neat Ideas Personal Hanging Folder Files, Black",Consumer,United States,New York City,New York,Office Supplies,Storage,-0.19643,-0.756643,-0.003084
Avery 486,Consumer,United States,New York City,New York,Office Supplies,Labels,-0.357097,-0.756643,-0.107669
Lumber Crayons,Consumer,United States,New York City,New York,Office Supplies,Art,-0.273996,-0.756643,-0.026463
"Tenex File Box, Personal Filing Tote with Lid, Black",Consumer,United States,New York City,New York,Office Supplies,Storage,-0.294165,-0.756643,-0.07069
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Consumer,United States,Plainfield,New Jersey,Office Supplies,Appliances,-0.211834,-0.756643,-0.01374
Xerox 1896,Consumer,United States,Seattle,Washington,Office Supplies,Paper,-0.320737,-0.756643,-0.064762
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Consumer,United States,Seattle,Washington,Office Supplies,Binders,-0.211013,0.212153,0.024616
GBC Premium Transparent Covers with Diagonal Lined Pattern,Consumer,United States,New York City,New York,Office Supplies,Binders,-0.23417,0.212153,0.003053
SpineVue Locking Slant-D Ring Binders by Cardinal,Consumer,United States,New York City,New York,Office Supplies,Binders,-0.345361,0.212153,-0.100485
AT&T 1080 Corded phone,Consumer,United States,New York City,New York,Technology,Phones,-0.149015,-0.756643,0.035562
Avery 520,Consumer,United States,New York City,New York,Office Supplies,Labels,-0.363772,-0.756643,-0.115881
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Consumer,United States,Newport News,Virginia,Office Supplies,Paper,-0.354209,-0.756643,-0.104835
Xerox 23,Consumer,United States,Newport News,Virginia,Office Supplies,Paper,-0.316838,-0.756643,-0.055944
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Consumer,United States,Newport News,Virginia,Office Supplies,Storage,-0.341693,-0.756643,-0.102845
Eldon Pizzaz Desk Accessories,Consumer,United States,Fayetteville,North Carolina,Furniture,Furnishings,-0.345926,0.212153,-0.104057
Fellowes Mighty 8 Compact Surge Protector,Consumer,United States,Fayetteville,North Carolina,Office Supplies,Appliances,-0.264747,0.212153,-0.094645
Global Deluxe High-Back Office Chair in Storm,Consumer,United States,Los Angeles,California,Furniture,Chairs,-0.019695,0.212153,-0.250054
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Consumer,United States,Los Angeles,California,Technology,Accessories,-0.235726,-0.756643,0.001603
Avery 50,Consumer,United States,Los Angeles,California,Office Supplies,Labels,-0.228089,-0.756643,0.053647
Newell 322,Consumer,United States,New York City,New York,Office Supplies,Art,-0.360066,-0.756643,-0.116042
Fiskars Spring-Action Scissors,Consumer,United States,Dallas,Texas,Office Supplies,Supplies,-0.350881,0.212153,-0.118755
Safco Industrial Wire Shelving,Consumer,United States,Dallas,Texas,Office Supplies,Storage,-0.122388,0.212153,-0.26166
Anker 24W Portable Micro USB Car Charger,Home Office,United States,Seattle,Washington,Technology,Phones,-0.312397,0.212153,-0.073543
GBC Standard Therm-A-Bind Covers,Home Office,United States,Seattle,Washington,Office Supplies,Binders,-0.208882,0.212153,0.015962
Newell 344,Home Office,United States,Seattle,Washington,Office Supplies,Art,-0.359905,-0.756643,-0.116164
"SAFCO Mobile Desk Side File, Wire Frame",Corporate,United States,Newark,Delaware,Office Supplies,Storage,-0.231603,-0.756643,-0.027414
Newell 313,Corporate,United States,Newark,Delaware,Office Supplies,Art,-0.353038,-0.756643,-0.110994
Xerox 1959,Corporate,United States,Newark,Delaware,Office Supplies,Paper,-0.336671,-0.756643,-0.081271
Xerox 1895,Consumer,United States,New York City,New York,Office Supplies,Paper,-0.330445,-0.756643,-0.076384
White GlueTop Scratch Pads,Consumer,United States,Los Angeles,California,Office Supplies,Paper,-0.224029,-0.756643,0.054871
KI Adjustable-Height Table,Consumer,United States,Houston,Texas,Furniture,Tables,0.114041,0.696552,-0.269154
"Sortfiler Multipurpose Personal File Organizer, Black",Home Office,United States,San Diego,California,Office Supplies,Storage,-0.265861,-0.756643,-0.042893
Cameo Buff Policy Envelopes,Home Office,United States,San Diego,California,Office Supplies,Envelopes,-0.16912,-0.756643,0.127383
GBC Personal VeloBind Strips,Corporate,United States,San Francisco,California,Office Supplies,Binders,-0.353448,0.212153,-0.108016
"#10 White Business Envelopes,4 1/8 x 9 1/2",Consumer,United States,Miami,Florida,Office Supplies,Envelopes,-0.308482,0.212153,-0.068151
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Corporate,United States,Skokie,Illinois,Office Supplies,Paper,-0.349212,0.212153,-0.103419
Avery 52,Consumer,United States,San Francisco,California,Office Supplies,Labels,-0.356985,-0.756643,-0.107528
"Fellowes Personal Hanging Folder Files, Navy",Consumer,United States,San Francisco,California,Office Supplies,Storage,-0.282628,-0.756643,-0.058123
Staple-based wall hangings,Consumer,United States,San Francisco,California,Furniture,Furnishings,-0.243798,-0.756643,0.024025
Panasonic KX TS3282B Corded phone,Corporate,United States,Los Angeles,California,Technology,Phones,-0.053083,0.212153,-0.059333
Logitech G13 Programmable Gameboard with LCD Display,Corporate,United States,Los Angeles,California,Technology,Accessories,0.401278,-0.756643,0.103038
Memorex Froggy Flash Drive 8 GB,Consumer,United States,Monroe,Louisiana,Technology,Accessories,-0.197938,-0.756643,0.054976
Belkin F8E887 USB Wired Ergonomic Keyboard,Corporate,United States,Chicago,Illinois,Technology,Accessories,-0.214838,0.212153,-0.117214
Global Chrome Stack Chair,Corporate,United States,Chicago,Illinois,Furniture,Chairs,-0.29182,0.696552,-0.131116
Economy Rollaway Files,Consumer,United States,Bowling Green,Ohio,Office Supplies,Storage,0.055297,0.212153,-0.037707
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Corporate,United States,Westfield,New Jersey,Furniture,Furnishings,-0.160343,-0.756643,-0.066869
Avery 49,Home Office,United States,Oklahoma City,Oklahoma,Office Supplies,Labels,-0.336478,-0.756643,-0.080165
Avery 508,Home Office,United States,Oklahoma City,Oklahoma,Office Supplies,Labels,-0.321556,-0.756643,-0.060711
Xerox 1999,Home Office,United States,Oklahoma City,Oklahoma,Office Supplies,Paper,-0.348031,-0.756643,-0.095779
Samsung Replacement EH64AVFWE Premium Headset,Home Office,United States,Oklahoma City,Oklahoma,Technology,Phones,-0.360002,-0.756643,-0.116466
Ibico Plastic Spiral Binding Combs,Home Office,United States,Oklahoma City,Oklahoma,Office Supplies,Binders,-0.173709,-0.756643,0.116454
Newell 312,Consumer,United States,Houston,Texas,Office Supplies,Art,-0.301357,0.212153,-0.099898
Maxell 4.7GB DVD-RW 3/Pack,Consumer,United States,Houston,Texas,Technology,Accessories,-0.327929,0.212153,-0.103294
Xerox 1949,Consumer,United States,Houston,Texas,Office Supplies,Paper,-0.356041,0.212153,-0.110005
Xerox 210,Home Office,United States,Fort Lauderdale,Florida,Office Supplies,Paper,-0.35219,0.212153,-0.106844
Xerox 1929,Corporate,United States,Little Rock,Arkansas,Office Supplies,Paper,-0.185583,-0.756643,0.101922
Avery Non-Stick Binders,Corporate,United States,Little Rock,Arkansas,Office Supplies,Binders,-0.340008,-0.756643,-0.087067
Colored Push Pins,Corporate,United States,Little Rock,Arkansas,Office Supplies,Fasteners,-0.348497,-0.756643,-0.102864
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Corporate,United States,La Quinta,California,Technology,Accessories,-0.294502,-0.756643,-0.045217
Nortel Meridian M5316 Digital phone,Consumer,United States,Cleveland,Ohio,Technology,Phones,-0.119522,1.18095,-0.277099
12-1/2 Diameter Round Wall Clock,Corporate,United States,Scottsdale,Arizona,Furniture,Furnishings,-0.189293,0.212153,-0.026806
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Appliances,-0.137844,0.212153,-0.060883
"Bush Westfield Collection Bookcases, Dark Cherry Finish",Home Office,United States,Malden,Massachusetts,Furniture,Bookcases,-0.089725,-0.756643,-0.062932
Avery 52,Home Office,United States,Malden,Massachusetts,Office Supplies,Labels,-0.345143,-0.756643,-0.092721
"Belkin 19"" Vented Equipment Shelf, Black",Consumer,United States,San Jose,California,Office Supplies,Storage,-0.038411,-0.756643,-0.113545
O'Sullivan Living Dimensions 2-Shelf Bookcases,Consumer,United States,San Jose,California,Furniture,Bookcases,-0.203822,-0.030046,-0.148159
Newell 346,Consumer,United States,Phoenix,Arizona,Office Supplies,Art,-0.36513,0.212153,-0.121229
Avery 488,Consumer,United States,Phoenix,Arizona,Office Supplies,Labels,-0.36074,0.212153,-0.114805
GBC Imprintable Covers,Consumer,United States,Henderson,Kentucky,Office Supplies,Binders,-0.33359,-0.756643,-0.0764
Xerox 224,Home Office,United States,Columbia,South Carolina,Office Supplies,Paper,-0.327236,-0.756643,-0.069223
Dell Slim USB Multimedia Keyboard,Consumer,United States,New York City,New York,Technology,Accessories,-0.288598,-0.756643,-0.071108
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Corporate,United States,Coral Springs,Florida,Office Supplies,Appliances,-0.357608,0.212153,-0.120097
Self-Adhesive Removable Labels,Consumer,United States,Orem,Utah,Office Supplies,Labels,-0.343555,-0.756643,-0.090062
Fellowes Super Stor/Drawer Files,Consumer,United States,Orem,Utah,Office Supplies,Storage,0.149615,-0.756643,0.139732
Avery 474,Consumer,United States,Nashville,Tennessee,Office Supplies,Labels,-0.354039,0.212153,-0.108074
Xerox 227,Consumer,United States,Nashville,Tennessee,Office Supplies,Paper,-0.35219,0.212153,-0.106844
KeyTronic KT800P2 - Keyboard - Black,Corporate,United States,New York City,New York,Technology,Accessories,-0.344726,-0.756643,-0.110794
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Corporate,United States,New York City,New York,Office Supplies,Storage,-0.31456,-0.756643,-0.083354
Memorex Froggy Flash Drive 8 GB,Consumer,United States,Bowling Green,Kentucky,Technology,Accessories,-0.254901,-0.756643,-0.004128
GBC Standard Plastic Binding Systems' Combs,Consumer,United States,Bellingham,Washington,Office Supplies,Binders,-0.32852,0.212153,-0.088824
AT&T 1080 Corded phone,Corporate,United States,Newark,Ohio,Technology,Phones,-0.105052,1.18095,-0.274385
BIC Brite Liner Highlighters,Corporate,United States,Newark,Ohio,Office Supplies,Art,-0.347569,0.212153,-0.106783
"Crayola Anti Dust Chalk, 12/Pack",Home Office,United States,Woodstock,Illinois,Office Supplies,Art,-0.364154,0.212153,-0.118451
Fashion Color Clasp Envelopes,Corporate,United States,Columbus,Georgia,Office Supplies,Envelopes,-0.342784,-0.756643,-0.088386
Staple envelope,Corporate,United States,Columbus,Georgia,Office Supplies,Envelopes,-0.350599,-0.756643,-0.099543
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Home Office,United States,Alexandria,Virginia,Furniture,Furnishings,-0.268027,-0.756643,0.009071
"SAFCO Commercial Wire Shelving, 72h",Home Office,United States,Alexandria,Virginia,Office Supplies,Storage,0.417292,-0.756643,-0.122336
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Home Office,United States,Alexandria,Virginia,Office Supplies,Paper,-0.337634,-0.756643,-0.082501
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Home Office,United States,Alexandria,Virginia,Office Supplies,Paper,-0.342062,-0.756643,-0.086732
Macally Suction Cup Mount,Home Office,United States,Alexandria,Virginia,Technology,Phones,-0.119554,-0.756643,-0.122336
Eldon Image Series Black Desk Accessories,Home Office,United States,Alexandria,Virginia,Furniture,Furnishings,-0.348898,-0.756643,-0.103248
Jabra SPEAK 410,Home Office,United States,Alexandria,Virginia,Technology,Phones,-0.067197,-0.756643,0.102359
"#10 Gummed Flap White Envelopes, 100/Box",Corporate,United States,Haltom City,Texas,Office Supplies,Envelopes,-0.358224,0.212153,-0.113167
Steel Personal Filing/Posting Tote,Consumer,United States,New York City,New York,Office Supplies,Storage,0.030025,-0.756643,0.164172
"Executive Impressions 14""",Consumer,United States,New York City,New York,Furniture,Furnishings,-0.333157,-0.756643,-0.08058
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Home Office,United States,Los Angeles,California,Office Supplies,Storage,-0.359231,-0.756643,-0.117996
Cisco Small Business SPA 502G VoIP phone,Home Office,United States,Los Angeles,California,Technology,Phones,0.026171,0.212153,-0.030383
Motorla HX550 Universal Bluetooth Headset,Corporate,United States,Summerville,South Carolina,Technology,Phones,-0.241904,-0.756643,0.046502
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Corporate,United States,Columbus,Indiana,Office Supplies,Paper,-0.344854,-0.756643,-0.091084
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Consumer,United States,New York City,New York,Office Supplies,Appliances,-0.173164,-0.756643,0.028626
"Acme 10"" Easy Grip Assistive Scissors",Consumer,United States,New York City,New York,Office Supplies,Supplies,-0.171928,-0.756643,0.034818
Easy-staple paper,Consumer,United States,New York City,New York,Office Supplies,Paper,-0.344854,-0.756643,-0.09236
Sauder Inglewood Library Bookcases,Consumer,United States,New York City,New York,Furniture,Bookcases,-0.149345,0.212153,-0.100438
